"filename", "language", "JSON", "Minecraft Function", "Markdown", "CSV", "comment", "blank", "total"
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\villager\mystery.mcfunction", "Minecraft Function", 0, 19, 0, 0, 1, 9, 29
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\villager\mystery\randomizer.mcfunction", "Minecraft Function", 0, 1, 0, 0, 0, 0, 1
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\villager\spawning\fisher.mcfunction", "Minecraft Function", 0, 6, 0, 0, 2, 5, 13
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\villager\spawning\fisher_final.mcfunction", "Minecraft Function", 0, 30, 0, 0, 0, 2, 32
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\villager\spawning\main.mcfunction", "Minecraft Function", 0, 2, 0, 0, 0, 1, 3
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\villager\spawning\stage_4.mcfunction", "Minecraft Function", 0, 12, 0, 0, 0, 5, 17
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\villager\spawning\stage_4_final.mcfunction", "Minecraft Function", 0, 4, 0, 0, 0, 1, 5
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\villager\techniker.mcfunction", "Minecraft Function", 0, 0, 0, 0, -1, 0, -1
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\villager\techniker_sprueche\random_fakten.mcfunction", "Minecraft Function", 0, 1, 0, 0, 0, 0, 1
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\fishing_treasure_no-trigger.json", "JSON", -83, 0, 0, 0, 0, -1, -84
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\boss_loot\stage_1.json", "JSON", 56, 0, 0, 0, 0, 2, 58
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\boss_loot\stage_2.json", "JSON", 69, 0, 0, 0, 0, 0, 69
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\boss_loot\stage_3.json", "JSON", 73, 0, 0, 0, 0, 0, 73
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\boss_spawing\stage_4.json", "JSON", 75, 0, 0, 0, 0, 0, 75
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\compressed\fishing_token.json", "JSON", 59, 0, 0, 0, 0, 0, 59
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\compressed\sweet_berries.json", "JSON", 69, 0, 0, 0, 0, 0, 69
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\customs\hype-o-meter.json", "JSON", 96, 0, 0, 0, 0, 1, 97
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\element_bow\common.json", "JSON", 72, 0, 0, 0, 0, 0, 72
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\element_bow\epic.json", "JSON", 71, 0, 0, 0, 0, 0, 71
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\element_bow\legendary.json", "JSON", 71, 0, 0, 0, 0, 0, 71
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\element_bow\mythic.json", "JSON", 86, 0, 0, 0, 0, 0, 86
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\element_bow\rare.json", "JSON", 71, 0, 0, 0, 0, 0, 71
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\mystery\template.json", "JSON", -22, 0, 0, 0, 0, 0, -22
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\other\bonemeal.json", "JSON", 35, 0, 0, 0, 0, 0, 35
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\other\element_shard.json", "JSON", 74, 0, 0, 0, 0, 1, 75
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\other\element_shard_block.json", "JSON", 74, 0, 0, 0, 0, 1, 75
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\shops\ocean\bossfrucht\stage_4.json", "JSON", 92, 0, 0, 0, 0, 0, 92
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\bosse\amboesse.json", "JSON", 89, 0, 0, 0, 0, 1, 90
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\bosse\taubenkacke.json", "JSON", 89, 0, 0, 0, 0, 1, 90
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\bosse\tomorrowland_karte.json", "JSON", 86, 0, 0, 0, 0, 1, 87
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\collection_farming\fragment_der_himmelswarze.json", "JSON", 78, 0, 0, 0, 0, 0, 78
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\collection_farming\ork_schatz.json", "JSON", 88, 0, 0, 0, 0, 1, 89
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\collection_farming\wanderlachs.json", "JSON", 78, 0, 0, 0, 0, 0, 78
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\collections\auf_log.json", "JSON", 88, 0, 0, 0, 0, 1, 89
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\collections\bruchstueck_der_eismauer.json", "JSON", 10, 0, 0, 0, 0, 2, 12
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\collections\bug_abuser.json", "JSON", 90, 0, 0, 0, 0, 0, 90
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\miningxp\digda_splitter.json", "JSON", 89, 0, 0, 0, 0, 1, 90
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\miningxp\honiggolem_elixir.json", "JSON", 80, 0, 0, 0, 0, 1, 81
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\miningxp\nasser_klumpen.json", "JSON", 89, 0, 0, 0, 0, 1, 90
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\miningxp\sparks_papageienfeder.json", "JSON", 77, 0, 0, 0, 0, 1, 78
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\other\rolex.json", "JSON", 77, 0, 0, 0, 0, 1, 78
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\shops\allium_ghg.json", "JSON", 89, 0, 0, 0, 0, 1, 90
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\shops\hasenpfote.json", "JSON", 77, 0, 0, 0, 0, 1, 78
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\shops\jos_stoff.json", "JSON", 89, 0, 0, 0, 0, 1, 90
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\loot_table\items\uniques\shops\mosh_pit.json", "JSON", 90, 0, 0, 0, 0, 1, 91
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\tags\block\farmslots\stage_3_broken.json", "JSON", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\tags\block\farmslots\stage_4_broken.json", "JSON", 7, 0, 0, 0, 0, 1, 8
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\damage_type\boss_stage_1.json", "JSON", -6, 0, 0, 0, 0, 0, -6
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\damage_type\boss_stage_2.json", "JSON", -6, 0, 0, 0, 0, 0, -6
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\damage_type\boss_stage_3.json", "JSON", -6, 0, 0, 0, 0, 0, -6
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\loot_table\blocks\ender_chest.json", "JSON", 120, 0, 0, 0, 0, 0, 120
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\loot_table\blocks\sweet_berry_bush.json", "JSON", 6, 0, 0, 0, 0, 1, 7
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\loot_table\blocks\weeping_vines.json", "JSON", -37, 0, 0, 0, 0, 2, -35
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\loot_table\blocks\weeping_vines_plant.json", "JSON", -37, 0, 0, 0, 0, 1, -36
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\loot_table\entities\creeper.json", "JSON", 175, 0, 0, 0, 0, 0, 175
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\loot_table\entities\skeleton.json", "JSON", 185, 0, 0, 0, 0, 0, 185
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\loot_table\entities\zombie.json", "JSON", 226, 0, 0, 0, 0, 0, 226
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\loot_table\entities\zombified_piglin.json", "JSON", 119, 0, 0, 0, 0, 0, 119
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\loot_table\gameplay\fishing.json", "JSON", 10, 0, 0, 0, 0, 0, 10
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\loot_table\gameplay\fishing\coral.json", "JSON", 88, 0, 0, 0, 0, 0, 88
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\loot_table\gameplay\fishing\fish.json", "JSON", 10, 0, 0, 0, 0, 0, 10
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\loot_table\gameplay\fishing\junk.json", "JSON", 162, 0, 0, 0, 0, 0, 162
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\loot_table\gameplay\fishing\treasure.json", "JSON", 219, 0, 0, 0, 0, 0, 219
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\loot_table\gameplay\piglin_bartering.json", "JSON", 269, 0, 0, 0, 0, 0, 269
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\recipe\anvil.json", "JSON", 17, 0, 0, 0, 0, 0, 17
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\minecraft\recipe\ice.json", "JSON", 19, 0, 0, 0, 0, 0, 19
"Total", "-", 4169, 2570, 2298, 1772, -267, 574, 11116
